Time  	KZ11W:	KZ11C:	SD13L:
10:41:43 181.2	17.6	14846	
10:41:44 180.3	17.6	14807	
10:41:45 179.5	17.6	14784	
10:41:46 178.7	17.6	14732	
10:41:47 178.4	17.6	14763	
10:41:48 180.1	17.6	14945	
10:41:49 180.6	17.6	15101	
10:41:51 184.8	17.6	15495	
10:41:52 188.9	17.6	15741	
10:41:53 192.3	17.6	15987	
10:41:54 195.4	17.6	16154	
10:41:55 198.6	17.6	16379	
10:41:56 201.5	17.6	16533	
10:41:57 204.6	17.6	16714	
10:41:58 208.4	17.6	17032	
10:41:59 212.3	17.6	17259	
10:42:00 217.1	17.6	17751	
10:42:02 224.2	17.6	18195	
10:42:03 231.5	17.6	18773	
10:42:04 237.6	17.6	18980	
10:42:05 240.7	17.6	19004	
10:42:06 240.8	17.6	18838	
10:42:07 238.5	17.6	18443	
10:42:08 234.9	17.6	18162	
10:42:09 230.5	17.6	17909	
10:42:10 226.9	17.6	17628	
10:42:11 224.3	17.6	17528	
10:42:13 222.2	17.6	17403	
10:42:14 220.6	17.6	17354	
10:42:15 219.7	17.6	17375	
10:42:16 219.9	17.6	17462	
10:42:17 221.5	17.6	17628	
10:42:18 222.1	17.6	17772	
10:42:19 224.8	17.6	17902	
10:42:20 224.6	17.6	17846	
10:42:21 223.8	17.6	17619	
10:42:23 221.5	17.6	17418	
10:42:24 218.3	17.6	17156	
10:42:25 215.7	17.6	17016	
10:42:26 213.2	17.6	16860	
10:42:27 208.5	17.7	16240	
10:42:28 198.5	17.6	15470	
10:42:29 187.0	17.6	14494	
10:42:30 178.3	17.6	14125	
10:42:31 171.3	17.6	13581	
10:42:32 164.3	17.6	13188	
10:42:34 157.8	17.6	12767	
10:42:35 152.7	17.6	12581	
10:42:36 149.2	17.6	12418	
10:42:37 146.8	17.6	12359	
10:42:38 144.9	17.6	12302	
10:42:39 143.5	17.6	12281	
10:42:40 142.5	17.6	12269	
10:42:41 141.8	17.6	12273	
10:42:42 141.3	17.6	12288	
10:42:43 141.1	17.6	12320	
10:42:45 141.6	17.6	12357	
10:42:46 142.0	17.6	12455	
10:42:47 142.3	17.6	12542	
10:42:48 142.9	17.6	12683	
10:42:49 145.4	17.6	12784	
10:42:50 146.5	17.6	12923	
10:42:51 148.3	17.6	13059	
10:42:52 150.2	17.6	13223	
10:42:53 152.5	17.6	13454	
10:42:54 159.9	17.6	14685	
10:42:56 176.0	17.6	15839	
10:42:57 191.3	17.6	16921	
10:42:58 202.3	17.6	17405	
10:42:59 216.6	17.6	18501	
10:43:00 242.7	17.6	20957	
10:43:01 265.2	17.6	21872	
10:43:02 278.3	17.6	22386	
10:43:03 287.1	17.6	22682	
10:43:04 293.9	17.6	22915	
10:43:05 297.8	17.6	22837	
10:43:07 297.0	17.6	22276	
10:43:08 291.4	17.6	21625	
10:43:09 282.4	17.6	20540	
10:43:10 271.2	17.6	19895	
10:43:11 261.6	17.6	19234	
10:43:12 255.1	17.6	18963	
10:43:13 250.6	17.6	18800	
10:43:14 248.6	17.7	18892	
10:43:15 249.5	17.7	19192	
10:43:17 252.4	17.7	19446	
10:43:18 254.9	17.7	19713	
10:43:19 260.0	17.7	20135	
10:43:20 264.6	17.7	20385	
10:43:21 269.0	17.7	20754	
10:43:22 273.0	17.7	20931	
10:43:23 274.4	17.7	20789	
10:43:24 271.6	17.7	20435	
10:43:25 265.8	17.7	19684	
10:43:27 257.8	17.7	19155	
10:43:28 250.1	17.7	18587	
10:43:29 244.7	17.7	18474	
10:43:30 243.9	17.7	18775	
10:43:31 247.3	17.7	19152	
10:43:32 252.0	17.7	19751	
10:43:33 258.4	17.7	20050	
10:43:34 262.5	17.7	20327	
10:43:35 266.0	17.7	20543	
10:43:36 270.8	17.7	20836	
10:43:38 276.8	17.7	21423	
10:43:39 283.6	17.7	21780	
10:43:40 289.9	17.7	22200	
10:43:41 294.5	17.7	22341	
10:43:42 296.9	17.7	22307	
10:43:43 296.9	17.7	22149	
10:43:44 294.5	17.7	21767	
10:43:45 291.5	17.7	21556	
10:43:46 288.0	17.7	21339	
10:43:48 286.4	17.7	21342	
10:43:49 287.2	17.7	21469	
10:43:50 287.7	17.7	21482	
10:43:51 285.5	17.7	21192	
10:43:52 281.3	17.8	20758	
10:43:53 273.0	17.8	19909	
10:43:54 263.4	17.8	19322	
10:43:55 253.5	17.8	18757	
10:43:56 243.5	17.8	18050	
10:43:57 235.5	17.8	17678	
10:43:59 228.6	17.8	17243	
10:44:00 222.8	17.8	17045	
10:44:01 218.6	17.8	16860	
10:44:02 215.3	17.8	16762	
10:44:03 212.3	17.8	16576	
10:44:04 209.1	17.8	16423	
10:44:05 205.2	17.8	16108	
10:44:06 200.8	17.8	15861	
10:44:07 196.0	17.8	15513	
10:44:09 191.7	17.8	15315	
10:44:10 188.1	17.8	15093	
10:44:11 185.1	17.8	15014	
10:44:12 183.4	17.8	15005	
10:44:13 182.8	17.8	15039	
10:44:14 182.9	17.8	15147	
10:44:15 184.4	17.8	15258	
10:44:16 185.4	17.8	15395	
10:44:17 186.4	17.8	15564	
10:44:18 188.7	17.8	15635	
10:44:20 189.7	17.8	15696	
10:44:21 190.3	17.8	15710	
10:44:22 191.0	17.8	15771	
10:44:23 192.3	17.8	15862	
10:44:24 194.2	17.8	16091	
10:44:25 197.6	17.8	16336	
10:44:26 202.5	17.8	16895	
10:44:27 209.4	17.8	17374	
10:44:28 217.3	17.8	18051	
10:44:29 224.9	17.8	18355	
10:44:31 229.9	17.8	18533	
10:44:32 232.2	17.8	18493	
10:44:33 232.1	17.8	18299	
10:44:34 231.3	17.8	18222	
10:44:35 230.8	17.8	18154	
10:44:36 229.9	17.8	18129	
10:44:37 230.2	17.8	18143	
10:44:38 230.4	17.8	18145	
10:44:39 230.1	17.8	18082	
10:44:41 229.8	17.8	17974	
10:44:42 228.5	17.8	17879	
10:44:43 225.8	17.8	17621	
10:44:44 222.4	17.8	17392	
10:44:45 218.3	17.8	17024	
10:44:46 214.5	17.8	16830	
10:44:47 210.5	17.8	16513	
10:44:48 206.5	17.8	16286	
10:44:49 202.3	17.8	16013	
10:44:51 198.9	17.8	15868	
10:44:52 196.2	17.8	15765	
10:44:53 194.7	17.8	15759	
10:44:54 194.2	17.8	15832	
10:44:55 194.9	17.8	15989	
10:44:56 197.3	17.8	16350	
10:44:57 201.3	17.8	16669	
10:44:58 207.0	17.8	17350	
10:44:59 214.5	17.8	17845	
10:45:01 222.7	17.8	18341	
10:45:02 231.6	17.8	19100	
10:45:03 239.0	17.8	19407	
10:45:04 245.0	17.8	19849	
10:45:05 251.2	17.8	20271	
10:45:06 261.9	17.8	21201	
10:45:07 270.0	17.8	21209	
10:45:08 263.3	17.8	19172	
10:45:09 250.3	17.8	18537	
10:45:10 245.4	17.8	18293	
10:45:12 236.8	17.8	17188	
10:45:13 215.0	17.8	15096	
10:45:14 195.9	17.8	14212	
10:45:15 179.1	17.8	12817	
10:45:16 163.4	17.8	12265	
10:45:17 154.1	17.8	11869	
10:45:18 147.5	17.8	11674	
10:45:19 142.4	17.8	11507	
10:45:20 138.3	17.8	11309	
10:45:22 134.5	17.8	11198	
10:45:23 131.3	17.8	11056	
10:45:24 128.8	17.8	10974	
10:45:25 126.4	17.8	10859	
10:45:26 124.4	17.8	10789	
10:45:27 122.6	17.8	10703	
10:45:28 121.0	17.8	10655	
10:45:29 119.7	17.8	10596	
10:45:30 118.7	17.8	10570	
10:45:32 117.8	17.8	10536	
10:45:33 117.1	17.8	10501	
10:45:34 116.1	17.8	10440	
10:45:35 115.3	17.8	10408	
10:45:36 114.6	17.8	10376	
10:45:37 114.3	17.7	10364	
10:45:38 113.9	17.7	10348	
10:45:39 113.7	17.7	10329	
10:45:40 113.4	17.7	10305	
10:45:41 113.0	17.7	10288	
10:45:43 112.7	17.7	10268	
10:45:44 112.6	17.7	10262	
10:45:45 112.5	17.7	10256	
10:45:46 112.4	17.7	10250	
10:45:47 112.2	17.7	10247	
10:45:48 112.1	17.7	10248	
10:45:49 112.0	17.7	10259	
10:45:50 112.1	17.7	10271	
10:45:52 112.2	17.7	10286	
10:45:53 112.4	17.7	10309	
10:45:54 112.7	17.7	10327	
10:45:55 113.0	17.7	10360	
10:45:56 113.9	17.7	10389	
10:45:57 114.6	17.7	10425	
10:45:58 114.7	17.7	10442	
10:45:59 115.2	17.7	10447	
10:46:00 115.4	17.7	10439	
10:46:01 115.7	17.7	10463	
10:46:03 116.3	17.7	10516	
10:46:04 117.5	17.7	10622	
10:46:05 118.8	17.7	10700	
10:46:06 120.2	17.6	10827	
10:46:07 121.6	17.7	10906	
10:46:08 122.9	17.6	11013	
10:46:09 124.3	17.6	11085	
10:46:10 125.3	17.6	11131	
10:46:11 125.9	17.6	11135	
10:46:13 126.1	17.6	11136	
10:46:14 126.1	17.6	11128	
10:46:15 125.9	17.6	11102	
10:46:16 125.8	17.6	11068	
10:46:17 125.9	17.6	11048	
10:46:18 125.8	17.6	11013	
10:46:19 125.6	17.6	10993	
10:46:20 125.4	17.6	10960	
10:46:21 125.2	17.6	10933	
10:46:22 124.9	17.6	10903	
10:46:24 124.4	17.6	10877	
10:46:25 123.9	17.6	10847	
10:46:26 123.8	17.6	10847	
10:46:27 123.8	17.6	10870	
10:46:28 123.8	17.6	10879	
10:46:29 123.8	17.6	10872	
10:46:30 123.7	17.6	10838	
10:46:31 123.5	17.6	10825	
10:46:32 123.3	17.6	10812	
10:46:34 123.1	17.6	10797	
10:46:35 122.6	17.6	10764	
10:46:36 121.9	17.6	10727	
10:46:37 121.2	17.6	10670	
10:46:38 120.7	17.6	10642	
10:46:39 120.2	17.6	10611	
10:46:40 119.7	17.6	10605	
10:46:41 119.7	17.6	10619	
10:46:42 119.8	17.6	10642	
10:46:43 119.6	17.6	10666	
10:46:45 119.5	17.6	10663	
10:46:46 119.4	17.6	10640	
10:46:47 118.9	17.6	10611	
10:46:48 117.9	17.6	10570	
10:46:49 117.4	17.6	10530	
10:46:50 117.1	17.5	10525	
10:46:51 116.9	17.6	10534	
10:46:52 116.8	17.6	10541	
10:46:53 116.8	17.5	10545	
10:46:54 116.5	17.5	10546	
10:46:56 116.3	17.5	10549	
10:46:57 116.2	17.5	10555	
10:46:58 116.1	17.5	10579	
10:46:59 116.1	17.5	10602	
10:47:00 116.1	17.5	10633	
10:47:01 116.2	17.5	10649	
10:47:02 116.3	17.5	10669	
10:47:03 116.4	17.5	10683	
10:47:04 116.5	17.5	10724	
10:47:06 116.7	17.5	10797	
10:47:07 118.2	17.5	10885	
10:47:08 119.3	17.5	10982	
10:47:09 119.6	17.5	11000	
10:47:10 119.5	17.5	10967	
10:47:11 119.2	17.5	10908	
10:47:12 118.8	17.5	10796	
10:47:13 117.3	17.5	10747	
10:47:14 116.4	17.5	10708	
10:47:15 116.2	17.5	10696	
10:47:17 115.9	17.5	10692	
10:47:18 115.9	17.5	10691	
10:47:19 115.6	17.5	10684	
10:47:20 115.5	17.5	10679	
10:47:21 115.3	17.5	10699	
10:47:22 115.3	17.5	10708	
10:47:23 115.2	17.5	10682	
10:47:24 115.1	17.5	10666	
10:47:25 114.9	17.5	10646	
10:47:27 114.6	17.5	10606	
10:47:28 114.1	17.5	10592	
10:47:29 114.1	17.5	10593	
10:47:30 114.0	17.5	10605	
10:47:31 114.0	17.5	10625	
10:47:32 114.1	17.5	10651	
10:47:33 114.4	17.5	10710	
10:47:34 114.8	17.5	10737	
10:47:35 115.6	17.5	10761	
10:47:37 116.1	17.5	10794	
10:47:38 116.7	17.5	10865	
10:47:39 117.4	17.5	10902	
10:47:40 118.0	17.5	10974	
10:47:41 118.8	17.5	11027	
10:47:42 119.9	17.5	11127	
10:47:43 120.6	17.5	11178	
10:47:44 121.2	17.5	11237	
10:47:45 122.1	17.5	11290	
10:47:47 122.9	17.5	11382	
10:47:48 123.8	17.5	11445	
10:47:49 125.0	17.5	11574	
10:47:50 126.4	17.5	11683	
10:47:51 128.0	17.5	11839	
10:47:52 129.6	17.5	11934	
10:47:53 131.3	17.5	12076	
10:47:54 132.8	17.5	12154	
10:47:55 133.9	17.5	12200	
10:47:57 134.8	17.5	12272	
10:47:58 135.9	17.5	12342	
10:47:59 137.0	17.5	12425	
10:48:00 137.8	17.5	12437	
10:48:01 137.7	17.5	12424	
10:48:02 137.7	17.5	12411	
10:48:03 138.0	17.5	12451	
10:48:04 139.1	17.5	12525	
10:48:05 140.4	17.4	12634	
10:48:06 141.2	17.5	12686	
10:48:08 142.0	17.4	12793	
10:48:09 143.7	17.5	12948	
10:48:10 147.7	17.4	13617	
10:48:11 157.6	17.4	14542	
10:48:12 174.8	17.4	16287	
10:48:13 191.9	17.4	17193	
10:48:14 205.7	17.5	18108	
10:48:15 217.5	17.4	18658	
10:48:16 227.2	17.5	19010	
10:48:18 230.3	17.5	18797	
10:48:19 229.0	17.5	18577	
10:48:20 228.6	17.5	18380	
10:48:21 225.8	17.5	17988	
10:48:22 219.4	17.5	17133	
10:48:23 210.3	17.5	16651	
10:48:24 206.3	17.5	16662	
10:48:25 207.8	17.5	16955	
10:48:26 212.1	17.5	17452	
10:48:28 216.1	17.5	17616	
10:48:29 217.3	17.5	17572	
10:48:30 215.1	17.5	17336	
10:48:31 212.2	17.5	17028	
10:48:32 210.7	17.5	17120	
10:48:33 213.1	17.5	17675	
10:48:34 220.2	17.5	18195	
10:48:35 229.5	17.5	19343	
10:48:36 245.2	17.5	20460	
10:48:37 263.3	17.5	21918	
10:48:39 277.5	17.5	22408	
10:48:40 286.4	17.5	22614	
10:48:41 290.7	17.5	22675	
10:48:42 294.8	17.5	22850	
10:48:43 302.4	17.5	23532	
10:48:44 312.5	17.5	24213	
10:48:45 326.5	17.5	25390	
10:48:46 338.4	17.5	25803	
10:48:47 343.2	17.5	25475	
10:48:48 337.9	17.5	24671	
10:48:50 326.9	17.6	23307	
10:48:51 313.8	17.6	22454	
10:48:52 301.0	17.6	21536	
10:48:53 292.0	17.6	21169	
10:48:54 285.5	17.6	20817	
10:48:55 280.3	17.6	20609	
10:48:56 275.6	17.6	20247	
10:48:57 270.3	17.6	19937	
10:48:58 263.8	17.6	19370	
10:49:00 256.2	17.6	18891	
10:49:01 247.2	17.6	18254	
10:49:02 239.9	17.6	17979	
10:49:03 233.3	17.6	17657	
10:49:04 226.3	17.6	17067	
10:49:05 218.3	17.6	16647	
10:49:06 210.9	17.6	16169	
10:49:07 206.9	17.6	16132	
10:49:08 206.3	17.6	16339	
10:49:10 209.8	17.6	16777	
10:49:11 218.3	17.6	17897	
10:49:12 227.4	17.6	18101	
10:49:13 221.1	17.6	16969	
10:49:14 212.1	17.6	16408	
10:49:15 205.6	17.6	16190	
10:49:16 206.7	17.6	16399	
10:49:17 209.6	17.6	16691	
10:49:19 211.2	17.6	16893	
10:49:20 213.6	17.6	16860	
10:49:21 212.2	17.6	16646	
10:49:22 207.1	17.6	15940	
10:49:23 198.3	17.6	15303	
10:49:24 190.6	17.6	14769	
10:49:25 184.3	17.6	14443	
10:49:26 179.6	17.6	14252	
10:49:27 177.2	17.6	14178	
10:49:29 175.3	17.6	14120	
10:49:30 173.6	17.6	14025	
10:49:31 171.0	17.6	13851	
10:49:32 168.9	17.6	13775	
10:49:33 167.9	17.6	13799	
10:49:34 167.9	17.6	13818	
10:49:35 167.5	17.6	13789	
10:49:36 166.5	17.6	13639	
10:49:37 162.7	17.6	13117	
10:49:39 157.8	17.6	12915	
10:49:40 155.6	17.6	12899	
10:49:41 155.1	17.6	12938	
10:49:42 155.3	17.6	13006	
10:49:43 156.7	17.6	13112	
10:49:44 157.1	17.6	13150	
10:49:45 156.9	17.6	13133	
10:49:46 156.7	17.6	13122	
10:49:47 156.3	17.6	13079	
10:49:48 155.5	17.6	13038	
10:49:50 155.2	17.6	13028	
10:49:51 155.6	17.6	13109	
10:49:52 156.2	17.6	13281	
10:49:53 158.8	17.6	13399	
10:49:54 160.6	17.6	13543	
10:49:55 162.0	17.6	13592	
10:49:56 162.5	17.5	13564	
10:49:57 161.1	17.6	13466	
10:49:58 161.9	17.6	13507	
10:49:59 163.6	17.6	13712	
10:50:01 165.5	17.6	13827	
10:50:02 166.8	17.6	13901	
10:50:03 168.6	17.5	14040	
10:50:04 171.2	17.5	14248	
10:50:05 173.1	17.6	14314	
10:50:06 174.7	17.5	14439	
10:50:07 176.4	17.5	14521	
10:50:08 178.2	17.5	14665	
10:50:09 180.4	17.5	14846	
10:50:10 183.3	17.5	15097	
10:50:12 186.1	17.5	15151	
10:50:13 186.1	17.5	14985	
10:50:14 182.7	17.5	14517	
10:50:15 179.0	17.5	14341	
10:50:16 177.2	17.5	14241	
10:50:17 176.2	17.5	14237	
10:50:18 178.2	17.5	14559	
10:50:19 181.4	17.5	14902	
10:50:20 185.5	17.5	15169	
10:50:22 187.9	17.5	15279	
10:50:23 189.7	17.5	15301	
10:50:24 188.7	17.5	15036	
10:50:25 184.2	17.5	14306	
10:50:26 176.2	17.5	13870	
10:50:27 170.0	17.5	13500	
10:50:28 166.1	17.5	13408	
10:50:29 164.1	17.5	13395	
10:50:30 164.2	17.5	13595	
10:50:32 167.6	17.5	13967	
10:50:33 169.2	17.5	14254	
10:50:34 174.9	17.5	14589	
10:50:35 177.5	17.5	14621	
10:50:36 175.5	17.5	14337	
10:50:37 170.4	17.5	13672	
10:50:38 163.8	17.5	13258	
10:50:39 157.8	17.5	12861	
10:50:40 154.8	17.5	12843	
10:50:41 155.3	17.5	13155	
10:50:43 159.8	17.5	13515	
10:50:44 164.0	17.5	13966	
10:50:45 167.3	17.5	14016	
10:50:46 165.1	17.5	13546	
10:50:47 161.4	17.5	13204	
10:50:48 156.9	17.5	12846	
10:50:49 153.0	17.5	12571	
10:50:50 147.8	17.5	12108	
10:50:51 143.4	17.5	11939	
10:50:53 140.9	17.5	11870	
10:50:54 139.6	17.5	11880	
10:50:55 139.4	17.5	11943	
10:50:56 139.5	17.5	11968	
10:50:57 138.8	17.5	11922	
10:50:58 137.8	17.5	11885	
10:50:59 138.5	17.5	11959	
10:51:00 139.2	17.5	12140	
10:51:01 139.8	17.5	12256	
10:51:02 142.3	17.5	12360	
10:51:04 143.0	17.5	12397	
10:51:05 143.3	17.5	12409	
10:51:06 142.8	17.5	12341	
10:51:07 142.3	17.5	12132	
10:51:08 140.3	17.5	12083	
10:51:09 140.6	17.5	12168	
10:51:10 141.0	17.5	12231	
10:51:11 141.3	17.5	12294	
10:51:12 142.3	17.5	12389	
10:51:14 143.7	17.5	12439	
10:51:15 144.3	17.5	12503	
10:51:16 144.5	17.5	12513	
10:51:17 144.6	17.5	12481	
10:51:18 144.4	17.5	12465	
10:51:19 144.4	17.5	12386	
10:51:20 144.1	17.5	12336	
10:51:21 143.9	17.5	12380	
10:51:22 144.1	17.5	12448	
10:51:24 145.1	17.5	12569	
10:51:25 146.8	17.5	12640	
10:51:26 147.9	17.5	12728	
10:51:27 149.2	17.5	12807	
10:51:28 150.9	17.5	12994	
10:51:29 153.2	17.5	13154	
10:51:30 156.0	17.4	13366	
10:51:31 158.1	17.5	13420	
10:51:32 159.1	17.4	13423	
10:51:33 159.3	17.4	13378	
10:51:35 158.3	17.4	13316	
10:51:36 158.1	17.4	13259	
10:51:37 158.1	17.4	13254	
10:51:38 158.2	17.4	13246	
10:51:39 158.2	17.4	13221	
10:51:40 158.0	17.4	13107	
10:51:41 156.7	17.4	13028	
10:51:42 154.9	17.4	12882	
10:51:43 153.4	17.4	12785	
10:51:45 152.3	17.4	12716	
10:51:46 151.7	17.4	12707	
10:51:47 151.6	17.4	12697	
10:51:48 151.5	17.4	12693	
10:51:49 151.4	17.4	12703	
10:51:50 151.7	17.4	12752	
10:51:51 152.0	17.4	12851	
10:51:52 152.5	17.4	12852	
10:51:53 152.7	17.4	12739	
10:51:54 152.2	17.4	12613	
10:51:56 149.1	17.4	12433	
10:51:57 146.2	17.4	12142	
10:51:58 143.3	17.4	11988	
10:51:59 140.8	17.4	11804	
10:52:00 138.8	17.4	11707	
10:52:01 137.0	17.4	11588	
10:52:02 135.6	17.4	11526	
10:52:03 134.5	17.4	11460	
10:52:04 133.6	17.4	11414	
10:52:06 132.7	17.4	11351	
10:52:07 131.8	17.4	11310	
10:52:08 131.0	17.4	11228	
10:52:09 130.0	17.3	11166	
10:52:10 129.0	17.4	11074	
10:52:11 128.0	17.4	11021	
10:52:12 127.1	17.4	10950	
10:52:13 126.4	17.3	10912	
10:52:14 125.7	17.3	10857	
10:52:16 124.9	17.3	10820	
10:52:17 124.4	17.3	10764	
10:52:18 123.9	17.3	10730	
10:52:19 123.4	17.3	10685	
10:52:20 122.8	17.3	10658	
10:52:21 122.4	17.3	10635	
10:52:22 121.9	17.3	10606	
10:52:23 121.7	17.3	10593	
10:52:24 121.5	17.3	10579	
10:52:26 121.4	17.3	10570	
10:52:27 121.3	17.3	10555	
10:52:28 121.1	17.3	10547	
10:52:29 120.9	17.3	10534	
10:52:30 120.4	17.3	10528	
10:52:31 120.4	17.3	10519	
10:52:32 120.3	17.3	10515	
10:52:33 120.2	17.3	10509	
10:52:34 120.1	17.3	10507	
10:52:35 120.0	17.3	10498	
10:52:37 119.9	17.3	10491	
10:52:38 119.8	17.3	10485	
10:52:39 119.6	17.3	10487	
10:52:40 119.6	17.3	10494	
10:52:41 119.5	17.3	10499	
10:52:42 119.5	17.2	10504	
10:52:43 119.5	17.2	10504	
10:52:44 119.5	17.2	10501	
10:52:45 119.5	17.2	10498	
10:52:47 119.4	17.2	10496	
10:52:48 119.4	17.2	10507	
10:52:49 119.4	17.2	10516	
10:52:50 119.4	17.2	10540	
10:52:51 119.6	17.2	10562	
10:52:52 119.8	17.2	10608	
10:52:53 120.1	17.2	10646	
10:52:54 120.9	17.2	10711	
10:52:55 121.6	17.2	10752	
10:52:57 122.2	17.2	10803	
10:52:58 122.5	17.2	10828	
10:52:59 122.7	17.2	10854	
10:53:00 123.0	17.2	10870	
10:53:01 123.4	17.2	10895	
10:53:02 123.5	17.2	10912	
10:53:03 123.5	17.2	10924	
10:53:04 123.7	17.2	10929	
10:53:05 123.8	17.2	10937	
10:53:07 123.9	17.2	10950	
10:53:08 123.9	17.2	10969	
10:53:09 124.1	17.2	11008	
10:53:10 124.3	17.2	11041	
10:53:11 125.0	17.2	11106	
10:53:12 125.6	17.2	11162	
10:53:13 126.5	17.2	11234	
10:53:14 126.9	17.1	11269	
10:53:15 127.3	17.2	11296	
10:53:16 127.2	17.2	11296	
10:53:18 127.2	17.1	11291	
10:53:19 127.4	17.1	11296	
10:53:20 127.5	17.1	11317	
10:53:21 127.6	17.1	11340	
10:53:22 127.8	17.1	11383	
10:53:23 128.0	17.1	11413	
10:53:24 128.7	17.2	11463	
10:53:25 129.0	17.1	11498	
10:53:27 129.8	17.1	11554	
10:53:28 130.1	17.1	11594	
10:53:29 130.9	17.1	11661	
10:53:30 131.5	17.1	11709	
10:53:31 132.1	17.1	11777	
10:53:32 132.7	17.1	11818	
10:53:33 133.6	17.1	11854	
10:53:34 134.2	17.1	11898	
10:53:35 134.5	17.1	11925	
10:53:36 134.9	17.1	11969	
10:53:38 135.2	17.1	11998	
10:53:39 136.1	17.1	12036	
10:53:40 136.2	17.1	12061	
10:53:41 136.8	17.1	12101	
10:53:42 137.0	17.1	12127	
10:53:43 137.4	17.1	12171	
10:53:44 137.8	17.1	12207	
10:53:45 138.5	17.1	12263	
10:53:46 139.0	17.1	12303	
10:53:48 139.5	17.1	12363	
10:53:49 140.4	17.1	12404	
10:53:50 140.9	17.1	12464	
10:53:51 141.7	17.1	12504	
10:53:52 142.3	17.1	12567	
10:53:53 143.2	17.1	12614	
10:53:54 143.9	17.1	12703	
10:53:55 145.0	17.1	12768	
10:53:56 146.0	17.1	12870	
10:53:58 147.0	17.1	12941	
10:53:59 148.2	17.1	13013	
10:54:00 149.5	17.1	13146	
10:54:01 151.2	17.1	13254	
10:54:02 153.1	17.1	13451	
10:54:03 155.4	17.1	13588	
10:54:04 157.5	17.1	13780	
10:54:05 159.5	17.1	13885	
10:54:06 161.5	17.1	14034	
10:54:07 163.1	17.1	14114	
10:54:09 164.4	17.1	14177	
10:54:10 165.1	17.1	14195	
10:54:11 165.5	17.1	14218	
10:54:12 165.8	17.1	14214	
10:54:13 165.4	17.1	14182	
10:54:14 165.2	17.1	14171	
10:54:15 165.2	17.1	14161	
10:54:16 165.2	17.1	14158	
10:54:17 165.2	17.1	14149	
10:54:19 165.1	17.1	14119	
10:54:20 164.8	17.1	14070	
10:54:21 164.1	17.1	14050	
10:54:22 163.4	17.1	14028	
10:54:23 163.4	17.1	14019	
10:54:24 163.3	17.1	14034	
10:54:25 163.1	17.1	14046	
10:54:26 163.0	17.1	14050	
10:54:27 162.9	17.1	14060	
10:54:29 162.9	17.1	14063	
10:54:30 162.9	17.1	14084	
10:54:31 163.0	17.1	14108	
10:54:32 163.1	17.1	14154	
10:54:33 163.4	17.1	14188	
10:54:34 164.5	17.1	14255	
10:54:35 165.3	17.1	14325	
10:54:36 166.7	17.1	14461	
10:54:37 168.0	17.1	14556	
10:54:39 169.5	17.1	14678	
10:54:40 170.7	17.1	14727	
10:54:41 171.4	17.1	14746	
10:54:42 171.3	17.1	14738	
10:54:43 171.5	17.1	14754	
10:54:44 172.2	17.1	14796	
10:54:45 173.0	17.1	14894	
10:54:46 174.2	17.1	14972	
10:54:47 175.3	17.1	15047	
10:54:48 176.4	17.1	15121	
10:54:50 177.1	17.1	15142	
10:54:51 177.0	17.1	15119	
10:54:52 176.6	17.1	15093	
10:54:53 176.6	17.1	15055	
10:54:54 176.6	17.1	15056	
10:54:55 176.8	17.1	15132	
10:54:56 178.0	17.1	15204	
10:54:57 179.3	17.1	15311	
10:54:58 180.5	17.1	15412	
10:55:00 182.1	17.1	15602	
10:55:01 184.5	17.1	15755	
10:55:02 187.4	17.1	16039	
10:55:03 190.5	17.1	16232	
10:55:04 193.7	17.1	16446	
10:55:05 196.1	17.1	16558	
10:55:06 198.0	17.1	16669	
10:55:07 199.6	17.1	16728	
10:55:08 200.9	17.1	16788	
10:55:10 201.6	17.1	16794	
10:55:11 201.3	17.1	16697	
10:55:12 199.4	17.1	16416	
10:55:13 196.1	17.1	16190	
10:55:14 192.7	17.1	15863	
10:55:15 189.3	17.1	15681	
10:55:16 186.5	17.1	15484	
10:55:17 184.2	17.1	15404	
10:55:18 182.6	17.1	15318	
10:55:20 181.3	17.1	15283	
10:55:21 180.4	17.1	15244	
10:55:22 179.5	17.1	15215	
10:55:23 178.7	17.1	15178	
10:55:24 178.0	17.1	15148	
10:55:25 177.2	17.1	15091	
10:55:26 176.3	17.1	15058	
10:55:27 175.6	17.1	14999	
10:55:28 174.7	17.1	14949	
10:55:29 173.8	17.1	14896	
10:55:31 173.1	17.1	14870	
10:55:32 172.8	17.1	14849	
10:55:33 172.3	17.1	14825	
10:55:34 171.8	17.1	14813	
10:55:35 171.7	17.1	14807	
10:55:36 171.5	17.1	14803	
10:55:37 170.7	17.1	14722	
10:55:38 170.4	17.1	14719	
10:55:39 170.4	17.1	14722	
10:55:41 170.2	17.1	14685	
10:55:42 169.2	17.1	14605	
10:55:43 168.7	17.1	14571	
10:55:44 168.0	17.1	14462	
10:55:45 166.4	17.1	14338	
10:55:46 165.3	17.1	14316	
10:55:47 166.8	17.1	14525	
10:55:48 167.6	17.1	14770	
10:55:49 172.4	17.1	15197	
10:55:50 177.3	17.1	15622	
10:55:52 185.3	17.1	16455	
10:55:53 193.0	17.1	16892	
10:55:54 199.4	17.1	17367	
10:55:55 204.7	17.1	17630	
10:55:56 209.2	17.1	17890	
10:55:57 212.7	17.1	18002	
10:55:58 214.5	17.1	18032	
10:55:59 215.5	17.1	18021	
10:56:00 215.6	17.1	17886	
